subject,part,inc,house,edu,inc2,ses,split,resort,wtp,weber,go,,,,,,,,
671,6mGGovzyvCX5YNYtr0UtNQ**,2,3,4,25000,14433.75673,0,1,8,0,1,,,,,,,,
907,6mGGovzyvCXELvtAvU2A2A**,0,1,2,5000,5000,0,1,8,1,1,,,,,,,,
575,6mGGovzyvCXfe8bQOGSKgw**,1,4,1,15000,7500,0,1,8,0,1,,,,,,,,
400,6mGGovzyvCXI291fsdvhZQ**,5,3,1,55000,31754.26481,0,0,8,1,1,,,,,,,,
144,6mGGovzyvCXI9oQa0aJ_rQ**,3,4,2,35000,17500,0,1,8,0,1,,,,,,,,
211,6mGGovzyvCXIbrGN1OO2Lw**,9,3,1,95000,54848.27557,1,1,8,1,1,,,,,,,,
460,6mGGovzyvCXIv9nFWWq2GQ**,5,4,1,55000,27500,0,0,8,2,0,,,,,,,,
159,6mGGovzyvCXiy8N7hdJ4YQ**,10,3,3,125000,72168.78365,1,0,8,1,0,,,,,,,,
263,6mGGovzyvCXJJPH6dvTEVQ**,10,1,4,125000,125000,1,1,8,0,1,,,,,,,,
838,6mGGovzyvCXjX22OSjK2Pg**,11,3,5,150000,86602.54038,1,0,8,2,1,,,,,,,,
112,6mGGovzyvCXJx5A09t6Ecw**,6,5,2,65000,29068.88371,0,0,8,0,1,,,,,,,,
216,6mGGovzyvCXmaFvMXfjocw**,4,2,2,45000,31819.80515,0,0,8,2,1,,,,,,,,
948,6mGGovzyvCXmhjYNJPrteQ**,4,6,4,45000,18371.17307,0,1,8,1,1,,,,,,,,
510,6mGGovzyvCXqeJThONF6kw**,10,4,6,125000,62500,1,1,8,1,1,,,,,,,,
823,6mGGovzyvCXQtQ7-x-AMig**,10,3,4,125000,72168.78365,1,1,8,2,1,,,,,,,,
180,6mGGovzyvCXS-92lEa-jgA**,4,4,5,45000,22500,0,1,8,0,1,,,,,,,,
366,6mGGovzyvCXSsQd_BJKeKg**,10,4,4,125000,62500,1,1,8,0,1,,,,,,,,
143,6mGGovzyvCXUt1bipLjfcg**,8,6,3,85000,34701.10469,1,1,8,0,1,,,,,,,,
728,6mGGovzyvCXvfXAW2jp_UA**,5,2,4,55000,38890.87297,1,1,8,2,0,,,,,,,,
809,6mGGovzyvCXvM--E1E51xA**,3,3,3,35000,20207.25942,0,1,8,0,0,,,,,,,,
701,6mGGovzyvCXXAtvKFU6yrA**,1,1,2,15000,15000,0,0,8,2,1,,,,,,,,
350,6mGGovzyvCVre8TTIv4Mrw**,10,7,1,125000,47245.55913,1,0,8.5,0,1,,,,,,,,
849,6mGGovzyvCUb4BiLdjTjhw**,1,2,4,15000,10606.60172,0,0,9,0,1,,,,,,,,
218,6mGGovzyvCUIKyh-tBnnqA**,8,4,4,85000,42500,1,1,9,2,1,,,,,,,,
527,6mGGovzyvCUMD8Zb2qcO1g**,4,7,2,45000,17008.40129,0,1,9,0,1,,,,,,,,
829,6mGGovzyvCUxf25c_hbV6w**,10,1,6,125000,125000,1,1,9,2,1,,,,,,,,
713,6mGGovzyvCUYj1U0fSYR1w**,9,1,6,95000,95000,1,0,9,2,0,,,,,,,,
193,6mGGovzyvCVtZJlAV1wm-A**,2,4,0,25000,12500,0,1,9,1,1,,,,,,,,
15,6mGGovzyvCWK3h9DlT0vdg**,3,3,1,35000,20207.25942,0,1,9,2,0,,,,,,,,
673,6mGGovzyvCWoN_PfVdmmVA**,9,2,2,95000,67175.14421,1,1,9,1,0,,,,,,,,
785,6mGGovzyvCWrlXjf41Uxng**,9,4,5,95000,47500,1,1,9,0,0,,,,,,,,
828,6mGGovzyvCWU6YDmYH4waA**,10,1,6,125000,125000,1,1,9,1,1,,,,,,,,
884,6mGGovzyvCXc3-GwJvuyIw**,7,3,3,75000,43301.27019,1,1,9,2,1,,,,,,,,
56,6mGGovzyvCXfp35V9BrzfQ**,0,1,2,5000,5000,0,1,9,1,1,,,,,,,,
107,6mGGovzyvCXofWj_SlYMcA**,0,4,1,5000,2500,0,1,9,0,1,,,,,,,,
719,6mGGovzyvCU_75WPdp6k5w**,5,2,6,55000,38890.87297,1,1,10,0,0,,,,,,,,
732,6mGGovzyvCU0gLB8ZA4HtA**,2,5,1,25000,11180.33989,0,1,10,1,1,,,,,,,,
251,6mGGovzyvCU1galMrgpTAg**,10,4,2,125000,62500,1,0,10,2,1,,,,,,,,
362,6mGGovzyvCU2DbIg_NRQ7Q**,5,3,4,55000,31754.26481,0,0,10,0,1,,,,,,,,
970,6mGGovzyvCU2dE5G8MwG1w**,7,1,5,75000,75000,1,0,10,2,1,,,,,,,,
709,6mGGovzyvCU2SLCH8nHLoA**,4,4,2,45000,22500,0,1,10,1,1,,,,,,,,
150,6mGGovzyvCU3vlAhe1B4Yg**,4,1,2,45000,45000,1,1,10,1,1,,,,,,,,
373,6mGGovzyvCU4cFj43d2Dbg**,2,3,2,25000,14433.75673,0,1,10,1,0,,,,,,,,
322,6mGGovzyvCU5qivy6z5jEg**,10,2,2,125000,88388.34765,1,0,10,1,0,,,,,,,,
410,6mGGovzyvCU6TOhLgN9F6A**,5,6,0,55000,22453.65598,0,0,10,0,1,,,,,,,,
395,6mGGovzyvCU8_Qi1sPjCFQ**,10,4,2,125000,62500,1,1,10,0,1,,,,,,,,
317,6mGGovzyvCU-9XH4gKsU_g**,6,2,3,65000,45961.94078,1,0,10,2,1,,,,,,,,
383,6mGGovzyvCUbNIioKN_Rtw**,2,5,1,25000,11180.33989,0,1,10,0,0,,,,,,,,
93,6mGGovzyvCUBUNZgnhnHlQ**,3,3,2,35000,20207.25942,0,1,10,2,1,,,,,,,,
878,6mGGovzyvCUBvUCP1PIJ3A**,2,3,4,25000,14433.75673,0,1,10,2,1,,,,,,,,
319,6mGGovzyvCUc9YXVLP-Jeg**,11,2,4,150000,106066.0172,1,1,10,2,0,,,,,,,,
692,6mGGovzyvCUCDvqmB1LuCg**,9,3,6,95000,54848.27557,1,0,10,0,0,,,,,,,,
338,6mGGovzyvCUcNKldUY2UPA**,0,2,4,5000,3535.533906,0,0,10,0,0,,,,,,,,
522,6mGGovzyvCUDy_GCF07HRA**,10,4,4,125000,62500,1,1,10,0,0,,,,,,,,
135,6mGGovzyvCUdZ7JMf0d_Nw**,2,4,1,25000,12500,0,0,10,1,1,,,,,,,,
916,6mGGovzyvCUE4qrH6LYAiA**,10,2,6,125000,88388.34765,1,0,10,1,1,,,,,,,,
143,6mGGovzyvCUEGI0QNiDdNA**,6,1,6,65000,65000,1,0,10,2,0,,,,,,,,
335,6mGGovzyvCUEHxR9gWx9Mg**,10,4,3,125000,62500,1,1,10,0,0,,,,,,,,
193,6mGGovzyvCUeOE2LxON51w**,10,4,4,125000,62500,1,1,10,2,1,,,,,,,,
247,6mGGovzyvCUf9TdLDrO9xg**,4,4,4,45000,22500,0,1,10,1,1,,,,,,,,
310,6mGGovzyvCUfQF1WbUQvKw**,4,2,2,45000,31819.80515,0,0,10,2,1,,,,,,,,
685,6mGGovzyvCUFt8TgDw7xqA**,3,4,2,35000,17500,0,1,10,2,0,,,,,,,,
863,6mGGovzyvCUG9TiXQcbfQg**,3,1,4,35000,35000,1,0,10,2,0,,,,,,,,
203,6mGGovzyvCU-GFGWXcEpRA**,9,5,3,95000,42485.29157,1,0,10,2,0,,,,,,,,
244,6mGGovzyvCUGGPiwkjhQjQ**,10,2,4,125000,88388.34765,1,0,10,1,1,,,,,,,,
530,6mGGovzyvCUHfPESIHFz8w**,1,1,6,15000,15000,0,0,10,0,1,,,,,,,,
727,6mGGovzyvCUicZEjIGQfDg**,2,1,3,25000,25000,0,1,10,2,0,,,,,,,,
309,6mGGovzyvCU-kl0Aw501JQ**,1,3,0,15000,8660.254038,0,0,10,1,1,,,,,,,,
245,6mGGovzyvCUlnbn0ipHXXg**,11,2,2,150000,106066.0172,1,0,10,2,0,,,,,,,,
365,6mGGovzyvCUMoe1jXNorDA**,2,3,2,25000,14433.75673,0,0,10,2,0,,,,,,,,
132,6mGGovzyvCUmWwrBGl3XIw**,10,4,4,125000,62500,1,0,10,2,0,,,,,,,,
182,6mGGovzyvCUN6qEHwJmRWA**,8,2,4,85000,60104.0764,1,1,10,1,0,,,,,,,,
607,6mGGovzyvCUNnaWWQ2cL3g**,3,3,2,35000,20207.25942,0,1,10,2,1,,,,,,,,
219,6mGGovzyvCUnNRTSwxhaYQ**,2,1,2,25000,25000,0,0,10,1,1,,,,,,,,
336,6mGGovzyvCUnyfS3ssBX6w**,10,3,4,125000,72168.78365,1,1,10,1,1,,,,,,,,
785,6mGGovzyvCUoEIkGIKH3Jw**,7,3,4,75000,43301.27019,1,0,10,2,0,,,,,,,,
906,6mGGovzyvCUoii-pbVkQEA**,3,6,1,35000,14288.69017,0,1,10,0,0,,,,,,,,
432,6mGGovzyvCUpKls0wHWn4w**,8,4,3,85000,42500,1,1,10,1,0,,,,,,,,
325,6mGGovzyvCUpTENgEXkN0g**,10,2,4,125000,88388.34765,1,1,10,2,0,,,,,,,,
365,6mGGovzyvCUq2LF-7Uatjw**,10,5,6,125000,55901.69944,1,1,10,0,1,,,,,,,,
967,6mGGovzyvCUq5c9tWkl83A**,6,4,4,65000,32500,1,1,10,1,1,,,,,,,,
209,6mGGovzyvCUqEfBwDfkDPA**,10,2,6,125000,88388.34765,1,1,10,0,1,,,,,,,,
594,6mGGovzyvCUQZYrkHYUyww**,9,2,3,95000,67175.14421,1,1,10,0,1,,,,,,,,
914,6mGGovzyvCURohfhEnpo9Q**,3,2,2,35000,24748.73734,0,0,10,0,1,,,,,,,,
297,6mGGovzyvCUsc_Znh3N3Rw**,7,4,4,75000,37500,1,0,10,0,0,,,,,,,,
349,6mGGovzyvCUskC5TNZ5avw**,10,4,6,125000,62500,1,1,10,2,0,,,,,,,,
722,6mGGovzyvCUsLdlZNPvW0A**,2,1,1,25000,25000,0,1,10,2,1,,,,,,,,
515,6mGGovzyvCUsZVgkef7H7Q**,10,3,3,125000,72168.78365,1,1,10,0,1,,,,,,,,
572,6mGGovzyvCUt6ail8SBaeA**,11,2,6,150000,106066.0172,1,1,10,2,0,,,,,,,,
841,6mGGovzyvCUTPHv585ndpA**,3,4,4,35000,17500,0,1,10,1,1,,,,,,,,
861,6mGGovzyvCUUsYde3E9IrQ**,10,1,2,125000,125000,1,0,10,0,0,,,,,,,,
979,6mGGovzyvCUWC4PSflbmew**,5,2,5,55000,38890.87297,1,1,10,1,0,,,,,,,,
958,6mGGovzyvCUwXFMJcG_iPQ**,8,5,4,85000,38013.15562,1,0,10,1,1,,,,,,,,
984,6mGGovzyvCUX1mIvKKFryA**,11,3,4,150000,86602.54038,1,1,10,1,0,,,,,,,,
592,6mGGovzyvCUXBa06orxLYw**,4,1,4,45000,45000,1,0,10,2,0,,,,,,,,
975,6mGGovzyvCUXEFu_PEQLnA**,3,3,2,35000,20207.25942,0,0,10,0,1,,,,,,,,
69,6mGGovzyvCUY7zN4s7vFRA**,4,4,3,45000,22500,0,1,10,2,1,,,,,,,,
547,6mGGovzyvCUYn4iFLNZ4xg**,11,2,5,150000,106066.0172,1,1,10,1,0,,,,,,,,
560,6mGGovzyvCUzrEX18TNzXQ**,9,3,4,95000,54848.27557,1,0,10,0,0,,,,,,,,
450,6mGGovzyvCV101gBoxbuPA**,2,2,2,25000,17677.66953,0,1,10,0,1,,,,,,,,
930,6mGGovzyvCV1Oig0uNgI9A**,3,2,1,35000,24748.73734,0,1,10,1,1,,,,,,,,
109,6mGGovzyvCV1Q_UXYPZpAg**,5,3,1,55000,31754.26481,0,1,10,0,1,,,,,,,,
932,6mGGovzyvCV2W_VFFep8rQ**,2,2,2,25000,17677.66953,0,1,10,2,1,,,,,,,,
187,6mGGovzyvCV3HT-EbdOh_A**,10,2,6,125000,88388.34765,1,1,10,2,1,,,,,,,,
990,6mGGovzyvCV3XDdj2SyBYw**,3,3,2,35000,20207.25942,0,1,10,1,1,,,,,,,,
294,6mGGovzyvCV4fn_s4G1vXA**,2,1,2,25000,25000,0,1,10,1,1,,,,,,,,
122,6mGGovzyvCV65hOTOQ4uBQ**,11,4,4,150000,75000,1,0,10,0,0,,,,,,,,
174,6mGGovzyvCV79JQ9f0Ewew**,1,4,2,15000,7500,0,1,10,1,1,,,,,,,,
288,6mGGovzyvCV9dmVu-dpGDg**,10,4,4,125000,62500,1,1,10,0,1,,,,,,,,
252,6mGGovzyvCVa2qxAOKylNA**,11,1,5,150000,150000,1,1,10,1,1,,,,,,,,
405,6mGGovzyvCVAC9clo-Jwiw**,9,4,3,95000,47500,1,0,10,0,1,,,,,,,,
57,6mGGovzyvCVAKtomC2Q8Cw**,8,1,4,85000,85000,1,1,10,2,0,,,,,,,,
130,6mGGovzyvCVaO-RqYMHadQ**,5,2,4,55000,38890.87297,1,0,10,1,1,,,,,,,,
628,6mGGovzyvCVBg3tDX54X6w**,5,2,2,55000,38890.87297,1,0,10,2,0,,,,,,,,
667,6mGGovzyvCVbUE4GYt7fMQ**,7,2,4,75000,53033.00859,1,1,10,1,0,,,,,,,,
13,6mGGovzyvCVC80bHHKPxFA**,5,3,4,55000,31754.26481,0,1,10,0,1,,,,,,,,
660,6mGGovzyvCVClI0wiDKvBQ**,5,4,6,55000,27500,0,1,10,0,1,,,,,,,,
507,6mGGovzyvCVD0vZD3edtVA**,10,2,2,125000,88388.34765,1,0,10,0,1,,,,,,,,
321,6mGGovzyvCVdfX_eO_4bGw**,11,1,6,150000,150000,1,0,10,0,0,,,,,,,,
623,6mGGovzyvCVDmU4pwdcYNw**,5,3,1,55000,31754.26481,0,0,10,2,0,,,,,,,,
801,6mGGovzyvCVdz7mXY3rRpA**,10,5,2,125000,55901.69944,1,0,10,1,1,,,,,,,,
480,6mGGovzyvCVfdxmJqJ96dA**,8,4,3,85000,42500,1,1,10,1,1,,,,,,,,
802,6mGGovzyvCVH55QcTV7-jg**,10,4,2,125000,62500,1,0,10,1,1,,,,,,,,
315,6mGGovzyvCVHB9gWKjbs9Q**,10,4,6,125000,62500,1,0,10,0,1,,,,,,,,
415,6mGGovzyvCVHbaYXwUE9DQ**,2,4,1,25000,12500,0,1,10,1,0,,,,,,,,
776,6mGGovzyvCVHhDvlxb7sQw**,2,3,3,25000,14433.75673,0,1,10,2,0,,,,,,,,
357,6mGGovzyvCVhYt5gxDDq2Q**,1,3,0,15000,8660.254038,0,0,10,0,1,,,,,,,,
924,6mGGovzyvCVjkzkPSEtF_Q**,8,3,3,85000,49074.77288,1,1,10,0,0,,,,,,,,
640,6mGGovzyvCVjPMo_ABdrHQ**,11,2,3,150000,106066.0172,1,0,10,1,0,,,,,,,,
779,6mGGovzyvCVLj9hjeS-NVQ**,2,1,2,25000,25000,0,0,10,2,1,,,,,,,,
307,6mGGovzyvCVlNfc6zDkRzg**,5,10,4,55000,17392.52713,0,1,10,1,1,,,,,,,,
377,6mGGovzyvCVlzPhRhWxgFg**,6,4,2,65000,32500,1,1,10,0,0,,,,,,,,
942,6mGGovzyvCVMjHTurkLcHA**,8,6,4,85000,34701.10469,1,1,10,0,1,,,,,,,,
177,6mGGovzyvCVpDw6jqO8nYA**,9,2,6,95000,67175.14421,1,1,10,2,1,,,,,,,,
956,6mGGovzyvCVQLZazi5X6_Q**,5,3,6,55000,31754.26481,0,0,10,0,1,,,,,,,,
918,6mGGovzyvCVr5FZ81_woPQ**,10,1,6,125000,125000,1,1,10,1,1,,,,,,,,
250,6mGGovzyvCVRXoY4I75g5Q**,0,2,1,5000,3535.533906,0,0,10,2,1,,,,,,,,
978,6mGGovzyvCVrzJgW2eBE2w**,8,6,1,85000,34701.10469,1,1,10,1,1,,,,,,,,
759,6mGGovzyvCVsPgwdX8J9aQ**,0,3,0,5000,2886.751346,0,0,10,0,0,,,,,,,,
902,6mGGovzyvCVsYfSWtLnxKw**,11,4,6,150000,75000,1,1,10,2,1,,,,,,,,
739,6mGGovzyvCVt3QrAgDx-og**,2,3,2,25000,14433.75673,0,1,10,2,1,,,,,,,,
320,6mGGovzyvCVtmA0B2yXDUw**,10,2,3,125000,88388.34765,1,1,10,2,1,,,,,,,,
152,6mGGovzyvCVTT4PSUEqh8A**,7,1,6,75000,75000,1,1,10,1,0,,,,,,,,
175,6mGGovzyvCVttPm8j9qAmg**,10,4,1,125000,62500,1,1,10,0,0,,,,,,,,
157,6mGGovzyvCVV6dN-5ieYBg**,2,3,2,25000,14433.75673,0,1,10,2,1,,,,,,,,
434,6mGGovzyvCVvHROSEBjwnA**,5,4,4,55000,27500,0,1,10,2,1,,,,,,,,
380,6mGGovzyvCVVkMX1rZZ1Sg**,9,4,4,95000,47500,1,1,10,2,0,,,,,,,,
408,6mGGovzyvCVvYHeRS5gWIQ**,11,3,6,150000,86602.54038,1,1,10,0,1,,,,,,,,
74,6mGGovzyvCVw3ADQQFQj0A**,10,3,2,125000,72168.78365,1,1,10,1,1,,,,,,,,
259,6mGGovzyvCVw7nMbaaXKRQ**,11,3,6,150000,86602.54038,1,1,10,1,0,,,,,,,,
324,6mGGovzyvCVwPf8R0Kkoew**,2,6,2,25000,10206.20726,0,1,10,1,0,,,,,,,,
247,6mGGovzyvCVx27YWmQdofg**,5,1,6,55000,55000,1,1,10,1,1,,,,,,,,
963,6mGGovzyvCVX7T8tN_QXug**,0,1,2,5000,5000,0,0,10,1,1,,,,,,,,
665,6mGGovzyvCVxAaIxmKotKw**,10,3,4,125000,72168.78365,1,1,10,0,1,,,,,,,,
620,6mGGovzyvCVxAqYna1nJrQ**,2,3,4,25000,14433.75673,0,0,10,0,0,,,,,,,,
265,6mGGovzyvCVXFS5JKIVGMA**,10,4,4,125000,62500,1,1,10,1,1,,,,,,,,
869,6mGGovzyvCVxfvM7Zb7SHQ**,4,3,4,45000,25980.76211,0,0,10,2,0,,,,,,,,
811,6mGGovzyvCVXlc9KGqs4Ww**,7,1,3,75000,75000,1,1,10,1,0,,,,,,,,
53,6mGGovzyvCVyp42lyjftqQ**,2,3,3,25000,14433.75673,0,0,10,1,1,,,,,,,,
138,6mGGovzyvCVzOYatLFuPWg**,8,4,4,85000,42500,1,1,10,1,1,,,,,,,,
296,6mGGovzyvCW2_AnRgyJ2rQ**,8,2,2,85000,60104.0764,1,1,10,2,0,,,,,,,,
968,6mGGovzyvCW20pwY3pzX5g**,1,1,1,15000,15000,0,0,10,0,1,,,,,,,,
660,6mGGovzyvCW2tLjZSVQTKA**,2,1,6,25000,25000,0,1,10,1,1,,,,,,,,
627,6mGGovzyvCW3PiEsvEomlA**,7,2,4,75000,53033.00859,1,0,10,1,0,,,,,,,,
496,6mGGovzyvCW4y-3to6uAjg**,10,1,5,125000,125000,1,0,10,2,0,,,,,,,,
659,6mGGovzyvCW5aWL_eCmmwg**,5,2,4,55000,38890.87297,1,0,10,2,1,,,,,,,,
168,6mGGovzyvCW6VfQY2ccqxg**,5,4,2,55000,27500,0,1,10,0,1,,,,,,,,
390,6mGGovzyvCW7DyV6-yGHMg**,2,4,1,25000,12500,0,1,10,1,1,,,,,,,,
334,6mGGovzyvCW9Op6DVzCOUw**,7,5,2,75000,33541.01966,1,0,10,2,1,,,,,,,,
224,6mGGovzyvCWAfXhX99xLOQ**,10,4,4,125000,62500,1,0,10,0,1,,,,,,,,
387,6mGGovzyvCWasKGPkKQvCQ**,9,3,4,95000,54848.27557,1,0,10,0,0,,,,,,,,
743,6mGGovzyvCWBc9B4SCL2GQ**,2,3,2,25000,14433.75673,0,0,10,2,1,,,,,,,,
466,6mGGovzyvCWBt-EwDc_dJg**,3,2,1,35000,24748.73734,0,0,10,1,1,,,,,,,,
239,6mGGovzyvCWCAKn-AnsFPw**,3,2,3,35000,24748.73734,0,0,10,2,1,,,,,,,,
876,6mGGovzyvCWd5X8bJsr5jw**,8,2,3,85000,60104.0764,1,1,10,1,1,,,,,,,,
200,6mGGovzyvCW-dhisQlRyRg**,5,2,4,55000,38890.87297,1,1,10,1,0,,,,,,,,
589,6mGGovzyvCWDhsE7nVrBqA**,3,2,4,35000,24748.73734,0,1,10,1,1,,,,,,,,
55,6mGGovzyvCWdssLW3IMxUQ**,10,4,2,125000,62500,1,1,10,0,0,,,,,,,,
962,6mGGovzyvCWEDK7xAsc8Ew**,3,5,2,35000,15652.47584,0,1,10,2,1,,,,,,,,
129,6mGGovzyvCWek-xrFJ_w4A**,9,3,4,95000,54848.27557,1,1,10,2,0,,,,,,,,
903,6mGGovzyvCWEn3OxaiE7Ag**,11,5,4,150000,67082.03932,1,0,$10.00 ,1,1,,,,,,,,
798,6mGGovzyvCWfNF3S32n1nA**,3,5,4,35000,15652.47584,0,1,10,0,1,,,,,,,,
449,6mGGovzyvCWHXq85hdoNzA**,4,1,4,45000,45000,1,0,10,2,1,,,,,,,,
97,6mGGovzyvCWIi6tx-1fshA**,3,5,2,35000,15652.47584,0,1,10,0,1,,,,,,,,
835,6mGGovzyvCW-kbosaPopPw**,6,2,6,65000,45961.94078,1,1,10,1,0,,,,,,,,
303,6mGGovzyvCWL7KBmyUTGqg**,2,3,1,25000,14433.75673,0,0,10,0,0,,,,,,,,
356,6mGGovzyvCWlrhpE6w-Peg**,10,3,6,125000,72168.78365,1,0,10,0,0,,,,,,,,
211,6mGGovzyvCWLwkgR1JAyIw**,5,4,2,55000,27500,0,1,10,2,1,,,,,,,,
483,6mGGovzyvCWmXRq6bWKCVA**,4,3,2,45000,25980.76211,0,0,10,1,1,,,,,,,,
760,6mGGovzyvCWNcNrLfMFKTA**,4,5,2,45000,20124.6118,0,0,10,1,1,,,,,,,,
234,6mGGovzyvCWnp3IOrCb86w**,5,5,4,55000,24596.74775,0,1,10,0,0,,,,,,,,
332,6mGGovzyvCWNXi37AXsNOg**,3,3,3,35000,20207.25942,0,1,10,2,1,,,,,,,,
423,6mGGovzyvCWO6dz0oSRSKw**,9,1,4,95000,95000,1,0,10,1,1,,,,,,,,
471,6mGGovzyvCWOePwZHqVCPQ**,0,3,1,5000,2886.751346,0,0,10,0,1,,,,,,,,
132,6mGGovzyvCWoluWsSTeVcA**,4,1,4,45000,45000,1,1,10,0,1,,,,,,,,
429,6mGGovzyvCWPKo3qKStv9Q**,0,4,2,5000,2500,0,0,10,0,1,,,,,,,,
184,6mGGovzyvCWqCL4JT_hRFA**,0,6,2,5000,2041.241452,0,0,10,2,0,,,,,,,,
571,6mGGovzyvCWQqucLq9Tb8w**,0,4,2,5000,2500,0,1,10,2,1,,,,,,,,
737,6mGGovzyvCWrjT4XAzK2YQ**,6,2,4,65000,45961.94078,1,0,10,2,1,,,,,,,,
406,6mGGovzyvCWRWUeopzdvxw**,10,3,4,125000,72168.78365,1,0,10,2,1,,,,,,,,
268,6mGGovzyvCWS6FOcy99mhg**,10,4,4,125000,62500,1,0,10,2,0,,,,,,,,
429,6mGGovzyvCWS9gRwc3J8GQ**,3,5,2,35000,15652.47584,0,0,10,1,1,,,,,,,,
812,6mGGovzyvCWsBExwUfHxhg**,6,2,6,65000,45961.94078,1,1,10,2,0,,,,,,,,
702,6mGGovzyvCWSJ52NkeDwWg**,5,2,4,55000,38890.87297,1,1,10,1,1,,,,,,,,
552,6mGGovzyvCWtGVTJBKllIw**,11,2,6,150000,106066.0172,1,1,10,1,1,,,,,,,,
152,6mGGovzyvCWThKb0ZB3j1w**,7,3,2,75000,43301.27019,1,1,10,2,0,,,,,,,,
128,6mGGovzyvCWtPOCWUh2obg**,5,1,2,55000,55000,1,1,10,1,1,,,,,,,,
971,6mGGovzyvCWu6Z-7CTHMwQ**,4,1,4,45000,45000,1,1,10,0,1,,,,,,,,
517,6mGGovzyvCWv2HM5t-4Hfg**,7,3,5,75000,43301.27019,1,1,10,1,1,,,,,,,,
739,6mGGovzyvCWV6ZAwT3Mv_Q**,6,5,2,65000,29068.88371,0,1,10,1,1,,,,,,,,
763,6mGGovzyvCWveEzF50NuAw**,10,5,4,125000,55901.69944,1,1,10,1,1,,,,,,,,
941,6mGGovzyvCWVHx9u-ENJyQ**,3,3,2,35000,20207.25942,0,0,10,2,0,,,,,,,,
313,6mGGovzyvCWvnxK0Lsb1yg**,7,3,4,75000,43301.27019,1,1,10,1,1,,,,,,,,
258,6mGGovzyvCWVr2Q18kLBzg**,10,4,6,125000,62500,1,1,10,1,1,,,,,,,,
224,6mGGovzyvCWX1_njdnw2MQ**,7,3,0,75000,43301.27019,1,1,10,2,1,,,,,,,,
606,6mGGovzyvCWXNZjBpmF1lA**,8,6,3,85000,34701.10469,1,1,10,0,1,,,,,,,,
625,6mGGovzyvCWXuLRY1AjuCg**,4,2,4,45000,31819.80515,0,1,10,1,1,,,,,,,,
557,6mGGovzyvCWYDXYogz8Gcg**,8,5,3,85000,38013.15562,1,0,10,2,0,,,,,,,,
707,6mGGovzyvCX1kX4bB13yMw**,10,2,6,125000,88388.34765,1,0,10,2,1,,,,,,,,
911,6mGGovzyvCX2_C81SeuHlQ**,10,6,4,125000,51031.03631,1,0,10,2,1,,,,,,,,
389,6mGGovzyvCX2Ev-f40uKdg**,2,3,1,25000,14433.75673,0,1,10,0,0,,,,,,,,
155,6mGGovzyvCX5IJQin3eEog**,10,3,4,125000,72168.78365,1,1,10,0,1,,,,,,,,
568,6mGGovzyvCX5ki7rEaDlXQ**,11,4,6,150000,75000,1,0,10,1,1,,,,,,,,
307,6mGGovzyvCX6CZ5vATp5cg**,0,1,1,5000,5000,0,1,10,2,1,,,,,,,,
235,6mGGovzyvCX84F5y6uAoVA**,4,3,4,45000,25980.76211,0,1,10,1,1,,,,,,,,
374,6mGGovzyvCX8NCkJdkmDsA**,0,2,2,5000,3535.533906,0,0,10,0,1,,,,,,,,
14,6mGGovzyvCXBbIhziWRl_g**,7,3,3,75000,43301.27019,1,1,10,1,0,,,,,,,,
817,6mGGovzyvCXbgAlztdjv8w**,0,1,2,5000,5000,0,1,10,2,1,,,,,,,,
828,6mGGovzyvCXcFh942XFZZw**,5,1,4,55000,55000,1,1,10,0,0,,,,,,,,
467,6mGGovzyvCXcgqOUQpk5ZQ**,3,3,6,35000,20207.25942,0,1,10,0,0,,,,,,,,
869,6mGGovzyvCXDXjSj5Ptgdw**,0,3,1,5000,2886.751346,0,1,10,0,1,,,,,,,,
411,6mGGovzyvCXEE9RfmCo5bg**,10,5,5,125000,55901.69944,1,0,10,0,1,,,,,,,,
699,6mGGovzyvCXeRPer_3kCNA**,2,1,2,25000,25000,0,0,10,0,1,,,,,,,,
288,6mGGovzyvCXeUP8KW0qwJg**,2,2,2,25000,17677.66953,0,1,10,1,1,,,,,,,,
731,6mGGovzyvCXF2rdDiRZ2kQ**,11,3,6,150000,86602.54038,1,1,10,0,1,,,,,,,,
198,6mGGovzyvCXfIj3jlxvFgA**,3,2,2,35000,24748.73734,0,1,10,0,1,,,,,,,,
256,6mGGovzyvCXgC2sJ0kQ_vA**,2,3,0,25000,14433.75673,0,0,10,1,1,,,,,,,,
231,6mGGovzyvCXh5iUJTTa3Ag**,1,4,2,15000,7500,0,0,10,1,1,,,,,,,,
282,6mGGovzyvCXH7lmknacG9g**,11,3,4,150000,86602.54038,1,1,10,1,0,,,,,,,,
139,6mGGovzyvCXh8XPxWEm5JA**,11,4,6,150000,75000,1,1,10,0,1,,,,,,,,
47,6mGGovzyvCXHBJds455aSw**,2,3,2,25000,14433.75673,0,0,10,1,0,,,,,,,,
308,6mGGovzyvCXHI9K1-11mcg**,11,3,1,150000,86602.54038,1,0,10,0,0,,,,,,,,
151,6mGGovzyvCXhMbwZyN6gPQ**,0,3,1,5000,2886.751346,0,1,10,1,1,,,,,,,,
201,6mGGovzyvCXhTMRSK2EfZg**,0,1,1,5000,5000,0,0,10,1,1,,,,,,,,
171,6mGGovzyvCXiKvk3bl2LOA**,7,5,1,75000,33541.01966,1,1,10,2,1,,,,,,,,
